frame_index,seq,header_stamp
124,29857,652.004896000
125,29858,652.021611000
126,29859,652.038351000
127,29860,652.054292000
128,29861,652.071265000
129,29862,652.087946000
130,29863,652.104780000
131,29864,652.121446000
132,29865,652.138083000
133,29866,652.154844000
134,29867,652.171662000
135,29868,652.187505000
136,29869,652.204604000
137,29870,652.220780000
138,29871,652.237992000
139,29872,652.254568000
140,29873,652.271366000
141,29874,652.288110000
142,29875,652.304888000
143,29876,652.320046000
144,29877,652.337991000
145,29878,652.354713000
146,29879,652.371269000
147,29880,652.387986000
148,29881,652.404784000
149,29882,652.420796000
150,29883,652.437880000
151,29884,652.453768000
152,29885,652.471220000
153,29886,652.487970000
154,29887,652.504616000
155,29888,652.520376000
156,29889,652.537990000
157,29890,652.553824000
158,29891,652.571230000
159,29892,652.586973000
160,29893,652.604458000
161,29894,652.620699000
162,29895,652.637797000
163,29896,652.654550000
164,29897,652.671304000
165,29898,652.686653000
166,29899,652.704250000
167,29900,652.720337000
168,29901,652.737702000
169,29902,652.754421000
170,29903,652.771114000
171,29904,652.787799000
172,29905,652.804217000
173,29906,652.819832000
174,29907,652.837661000
175,29908,652.853710000
176,29909,652.870924000
177,29910,652.887750000
178,29911,652.904443000
179,29912,652.919959000
180,29913,652.937647000
181,29914,652.953507000
182,29915,652.971163000
183,29916,652.986915000
184,29917,653.004004000
185,29918,653.020204000
186,29919,653.038003000
187,29920,653.054553000
188,29921,653.070996000
189,29922,653.086253000
190,29923,653.104306000
191,29924,653.120153000
192,29925,653.137501000
193,29926,653.154304000
194,29927,653.171259000
195,29928,653.187164000
196,29929,653.204145000
197,29930,653.219950000
198,29931,653.237579000
199,29932,653.253414000
200,29933,653.270934000
201,29934,653.286926000
202,29935,653.304426000
203,29936,653.319770000
204,29937,653.337401000
205,29938,653.353242000
206,29939,653.370772000
207,29940,653.386503000
208,29941,653.403023000
209,29942,653.420088000
210,29943,653.437268000
211,29944,653.452796000
212,29945,653.470524000
213,29946,653.487280000
214,29947,653.503109000
215,29948,653.520036000
216,29949,653.537483000
217,29950,653.553516000
218,29951,653.571213000
219,29952,653.587581000
220,29953,653.604207000
221,29954,653.619652000
222,29955,653.637894000
223,29956,653.653593000
224,29957,653.670947000
225,29958,653.687588000
226,29959,653.704738000
227,29960,653.721537000
228,29961,653.737671000
229,29962,653.753569000
230,29963,653.771138000
231,29964,653.786991000
232,29965,653.804424000
233,29966,653.819522000
234,29967,653.837889000
235,29968,653.854579000
236,29969,653.870966000
237,29970,653.886820000
238,29971,653.904303000
239,29972,653.919697000
240,29973,653.937749000
241,29974,653.954428000
242,29975,653.971452000
243,29976,653.987460000
244,29977,654.004119000
245,29978,654.019575000
246,29979,654.037651000
247,29980,654.053627000
248,29981,654.071049000
249,29982,654.087659000
250,29983,654.104685000
251,29984,654.120285000
252,29985,654.135509000
253,29986,654.154457000
254,29987,654.171231000
255,29988,654.186985000
256,29989,654.204237000
257,29990,654.219458000
258,29991,654.237859000
259,29992,654.253670000
260,29993,654.270923000
261,29994,654.286756000
262,29995,654.303191000
263,29996,654.319184000
264,29997,654.337636000
265,29998,654.353457000
266,29999,654.370871000
267,30000,654.386713000
268,30001,654.402110000
269,30002,654.421406000
270,30003,654.437944000
271,30004,654.453920000
272,30005,654.470726000
273,30006,654.486294000
274,30007,654.502071000
275,30008,654.521673000
276,30009,654.535293000
277,30010,654.554193000
278,30011,654.570985000
279,30012,654.587518000
280,30013,654.604173000
281,30014,654.620183000
282,30015,654.635454000
283,30016,654.655138000
284,30017,654.668622000
285,30018,654.687442000
286,30019,654.704249000
287,30020,654.719605000
288,30021,654.735345000
289,30022,654.755039000
290,30023,654.771675000
291,30024,654.787304000
292,30025,654.801949000
293,30026,654.820698000
294,30027,654.837728000
295,30028,654.854256000
296,30029,654.868423000
297,30030,654.888081000
298,30031,654.904569000
299,30032,654.919573000
300,30033,654.935315000
301,30034,654.954096000
302,30035,654.971074000
303,30036,654.987660000
304,30037,655.001722000
305,30038,655.019050000
306,30039,655.035105000
307,30040,655.054565000
308,30041,655.068579000
309,30042,655.087840000
310,30043,655.104412000
311,30044,655.119642000
312,30045,655.135040000
313,30046,655.153939000
314,30047,655.170961000
315,30048,655.186728000
316,30049,655.202903000
317,30050,655.218747000
318,30051,655.235114000
319,30052,655.254697000
320,30053,655.268272000
321,30054,655.287376000
322,30055,655.304305000
323,30056,655.319564000
324,30057,655.335111000
325,30058,655.354329000
326,30059,655.371284000
327,30060,655.387781000
328,30061,655.401537000
329,30062,655.419217000
330,30063,655.435101000
331,30064,655.453872000
332,30065,655.468298000
333,30066,655.487900000
334,30067,655.504637000
335,30068,655.519648000
336,30069,655.534855000
337,30070,655.553755000
338,30071,655.571026000
339,30072,655.586818000
340,30073,655.601570000
341,30074,655.619052000
342,30075,655.634780000
343,30076,655.654560000
344,30077,655.668132000
345,30078,655.687072000
346,30079,655.704321000
347,30080,655.719474000
348,30081,655.734833000
349,30082,655.754406000
350,30083,655.771350000
351,30084,655.784925000
352,30085,655.801607000
353,30086,655.819803000
354,30087,655.835275000
355,30088,655.853759000
356,30089,655.868035000
357,30090,655.887713000
358,30091,655.904712000
359,30092,655.920639000
360,30093,655.934803000
361,30094,655.954262000
362,30095,655.971132000
363,30096,655.984738000
364,30097,656.001282000
365,30098,656.019097000
366,30099,656.034738000
367,30100,656.054266000
368,30101,656.068092000
369,30102,656.087659000
370,30103,656.104340000
371,30104,656.118115000
372,30105,656.134390000
373,30106,656.154289000
374,30107,656.171029000
375,30108,656.186522000
376,30109,656.201427000
377,30110,656.218583000
378,30111,656.234696000
379,30112,656.251717000
380,30113,656.267691000
381,30114,656.285131000
382,30115,656.301278000
383,30116,656.318964000
384,30117,656.334782000
385,30118,656.353308000
386,30119,656.370407000
387,30120,656.385871000
388,30121,656.400992000
389,30122,656.418751000
390,30123,656.434555000
391,30124,656.452203000
392,30125,656.467999000
393,30126,656.485039000
394,30127,656.502169000
395,30128,656.518099000
396,30129,656.534302000
397,30130,656.551903000
398,30131,656.567821000
399,30132,656.584952000
400,30133,656.601093000
401,30134,656.618289000
402,30135,656.634236000
403,30136,656.651604000
404,30137,656.667551000
405,30138,656.685185000
406,30139,656.701303000
407,30140,656.719020000
408,30141,656.734391000
409,30142,656.751378000
410,30143,656.767555000
411,30144,656.784854000
412,30145,656.800992000
413,30146,656.818479000
414,30147,656.834459000
415,30148,656.852775000
416,30149,656.867700000
417,30150,656.884752000
418,30151,656.900821000
419,30152,656.918595000
420,30153,656.934197000
421,30154,656.951804000
422,30155,656.967775000
423,30156,656.984900000
424,30157,657.001144000
425,30158,657.018443000
426,30159,657.034176000
427,30160,657.051519000
428,30161,657.067534000
429,30162,657.085113000
430,30163,657.101032000
431,30164,657.118436000
432,30165,657.134245000
433,30166,657.151332000
434,30167,657.167454000
435,30168,657.184644000
436,30169,657.200986000
437,30170,657.218573000
438,30171,657.234259000
439,30172,657.251694000
440,30173,657.267740000
441,30174,657.284645000
442,30175,657.300745000
443,30176,657.318241000
444,30177,657.334183000
445,30178,657.352759000
446,30179,657.368255000
447,30180,657.384164000
448,30181,657.400854000
449,30182,657.418386000
450,30183,657.434131000
451,30184,657.451536000
452,30185,657.467500000
453,30186,657.485913000
454,30187,657.501406000
455,30188,657.519484000
456,30189,657.534200000
457,30190,657.551288000
458,30191,657.567374000
459,30192,657.585654000
460,30193,657.600796000
461,30194,657.620157000
462,30195,657.635175000
463,30196,657.651245000
464,30197,657.667345000
465,30198,657.684590000
466,30199,657.700735000
467,30200,657.719578000
468,30201,657.734100000
469,30202,657.753554000
470,30203,657.768549000
471,30204,657.784650000
472,30205,657.800652000
473,30206,657.820322000
474,30207,657.837481000
475,30208,657.851068000
476,30209,657.866794000
477,30210,657.886781000
478,30211,657.901800000
479,30212,657.918734000
480,30213,657.933358000
481,30214,657.953406000
482,30215,657.970062000
483,30216,657.983939000
484,30217,658.000147000
485,30218,658.017807000
486,30219,658.034246000
487,30220,658.053768000
488,30221,658.066631000
489,30222,658.087452000
490,30223,658.102985000
491,30224,658.117083000
492,30225,658.133291000
493,30226,658.151076000
494,30227,658.166590000
495,30228,658.184565000
496,30229,658.199950000
497,30230,658.220036000
498,30231,658.237322000
499,30232,658.250929000
500,30233,658.266460000
501,30234,658.286660000
502,30235,658.301845000
503,30236,658.321010000
504,30237,658.333305000
505,30238,658.353458000
506,30239,658.370759000
507,30240,658.386454000
508,30241,658.399701000
509,30242,658.417719000
510,30243,658.433110000
511,30244,658.451187000
512,30245,658.466578000
513,30246,658.486831000
514,30247,658.503997000
515,30248,658.517396000
516,30249,658.532965000
517,30250,658.550964000
518,30251,658.566367000
519,30252,658.586718000
520,30253,658.599809000
521,30254,658.620101000
522,30255,658.637179000
523,30256,658.652139000
524,30257,658.666294000
525,30258,658.686686000
526,30259,658.701880000
527,30260,658.717999000
528,30261,658.733038000
529,30262,658.751088000
530,30263,658.766236000
531,30264,658.784477000
532,30265,658.799507000
533,30266,658.817686000
534,30267,658.833064000
535,30268,658.851140000
536,30269,658.866193000
537,30270,658.884266000
538,30271,658.899486000
539,30272,658.917549000
540,30273,658.932794000
541,30274,658.951099000
542,30275,658.966362000
543,30276,658.984579000
544,30277,658.999472000
545,30278,659.017511000
546,30279,659.032722000
547,30280,659.051253000
548,30281,659.065992000
549,30282,659.084307000
550,30283,659.099620000
551,30284,659.117815000
552,30285,659.132683000
553,30286,659.150089000
554,30287,659.165974000
555,30288,659.184619000
556,30289,659.199302000
557,30290,659.217684000
558,30291,659.232854000
559,30292,659.251059000
560,30293,659.265873000
561,30294,659.284230000
562,30295,659.299414000
563,30296,659.317644000
564,30297,659.332575000
565,30298,659.350738000
566,30299,659.365994000
567,30300,659.384305000
568,30301,659.399137000
569,30302,659.417577000
570,30303,659.432500000
571,30304,659.450813000
572,30305,659.465933000
573,30306,659.484172000
574,30307,659.499116000
575,30308,659.517525000
576,30309,659.532403000
577,30310,659.550883000
578,30311,659.565903000
579,30312,659.584092000
580,30313,659.599261000
581,30314,659.617554000
582,30315,659.632510000
583,30316,659.651002000
584,30317,659.665641000
585,30318,659.684051000
586,30319,659.699103000
587,30320,659.716391000
588,30321,659.732456000
589,30322,659.749984000
590,30323,659.765678000
591,30324,659.783969000
592,30325,659.798940000
593,30326,659.817547000
594,30327,659.832605000
595,30328,659.852913000
596,30329,659.865561000
597,30330,659.883457000
598,30331,659.898898000
599,30332,659.916736000
600,30333,659.932190000
601,30334,659.950891000
602,30335,659.965948000
603,30336,659.984754000
604,30337,659.998796000
605,30338,660.016750000
606,30339,660.032125000
607,30340,660.050063000
608,30341,660.065472000
609,30342,660.083986000
610,30343,660.099128000
611,30344,660.116461000
612,30345,660.132150000
613,30346,660.150272000
614,30347,660.165483000
615,30348,660.183012000
616,30349,660.198693000
617,30350,660.216499000
618,30351,660.232297000
619,30352,660.249955000
620,30353,660.265348000
621,30354,660.283644000
622,30355,660.298665000
623,30356,660.316637000
624,30357,660.331938000
625,30358,660.349855000
626,30359,660.365483000
627,30360,660.383317000
628,30361,660.398551000
629,30362,660.416897000
630,30363,660.431890000
631,30364,660.449994000
632,30365,660.465312000
633,30366,660.484386000
634,30367,660.499482000
635,30368,660.517403000
636,30369,660.531811000
637,30370,660.550359000
638,30371,660.565285000
639,30372,660.583422000
640,30373,660.598602000
641,30374,660.617755000
642,30375,660.632774000
643,30376,660.650662000
644,30377,660.665032000
645,30378,660.683668000
646,30379,660.698556000
647,30380,660.716905000
648,30381,660.731874000
649,30382,660.750259000
650,30383,660.765151000
651,30384,660.785137000
652,30385,660.798315000
653,30386,660.816269000
654,30387,660.831974000
655,30388,660.850406000
656,30389,660.865137000
657,30390,660.883925000
658,30391,660.899087000
659,30392,660.917341000
660,30393,660.931580000
661,30394,660.950314000
662,30395,660.965203000
663,30396,660.983589000
664,30397,660.998312000
665,30398,661.017245000
666,30399,661.032547000
667,30400,661.050259000
668,30401,661.064782000
669,30402,661.083629000
670,30403,661.098612000
671,30404,661.116839000
672,30405,661.131490000
673,30406,661.150666000
674,30407,661.165932000
675,30408,661.182133000
676,30409,661.198137000
677,30410,661.216783000
678,30411,661.231925000
679,30412,661.250541000
680,30413,661.264838000
681,30414,661.284841000
682,30415,661.299957000
683,30416,661.315304000
684,30417,661.331386000
685,30418,661.350952000
686,30419,661.365108000
687,30420,661.385007000
688,30421,661.398127000
689,30422,661.418178000
690,30423,661.433131000
691,30424,661.448842000
692,30425,661.464650000
693,30426,661.483374000
694,30427,661.498519000
695,30428,661.517158000
696,30429,661.531269000
697,30430,661.550546000
698,30431,661.565458000
699,30432,661.584544000
700,30433,661.598015000
701,30434,661.616748000
702,30435,661.631876000
703,30436,661.650238000
704,30437,661.664536000
705,30438,661.683675000
706,30439,661.698511000
707,30440,661.717840000
708,30441,661.731320000
709,30442,661.750082000
710,30443,661.765150000
711,30444,661.783702000
712,30445,661.797760000
713,30446,661.815239000
714,30447,661.831131000
715,30448,661.850166000
716,30449,661.864682000
717,30450,661.883451000
718,30451,661.898617000
719,30452,661.918763000
720,30453,661.931014000
721,30454,661.948450000
722,30455,661.964420000
723,30456,661.983661000
724,30457,661.997890000
725,30458,662.016614000
726,30459,662.031713000
727,30460,662.051833000
728,30461,662.064284000
729,30462,662.081639000
730,30463,662.097686000
731,30464,662.117011000
732,30465,662.131065000
733,30466,662.149997000
734,30467,662.165030000
735,30468,662.183844000
736,30469,662.197629000
737,30470,662.214720000
738,30471,662.231069000
739,30472,662.251133000
740,30473,662.264255000
741,30474,662.283575000
742,30475,662.298667000
743,30476,662.316917000
744,30477,662.330790000
745,30478,662.349411000
746,30479,662.365022000
747,30480,662.383798000
748,30481,662.397522000
749,30482,662.417671000
750,30483,662.432583000
751,30484,662.449910000
752,30485,662.464058000
753,30486,662.483046000
754,30487,662.498629000
755,30488,662.516514000
756,30489,662.530794000
757,30490,662.551583000
758,30491,662.567373000
759,30492,662.582849000
760,30493,662.597360000
761,30494,662.616207000
762,30495,662.631988000
763,30496,662.651299000
764,30497,662.663971000
765,30498,662.684429000
766,30499,662.699373000
767,30500,662.716698000
768,30501,662.730722000
769,30502,662.749559000
770,30503,662.765308000
771,30504,662.784897000
772,30505,662.797228000
773,30506,662.818266000
774,30507,662.834069000
775,30508,662.849414000
776,30509,662.864033000
777,30510,662.883159000
778,30511,662.898720000
779,30512,662.918197000
780,30513,662.930477000
781,30514,662.950971000
782,30515,662.966402000
783,30516,662.982795000
784,30517,662.997289000
785,30518,663.016263000
786,30519,663.031905000
787,30520,663.051489000
788,30521,663.063755000
789,30522,663.084427000
790,30523,663.099700000
791,30524,663.117626000
792,30525,663.130619000
793,30526,663.151312000
794,30527,663.167316000
795,30528,663.185082000
796,30529,663.197023000
797,30530,663.217622000
798,30531,663.232862000
799,30532,663.250991000
800,30533,663.263850000
801,30534,663.284756000
802,30535,663.299951000
803,30536,663.317710000
804,30537,663.330250000
805,30538,663.350713000
806,30539,663.365864000
807,30540,663.384939000
808,30541,663.396928000
809,30542,663.417953000
810,30543,663.433318000
811,30544,663.451081000
812,30545,663.463522000
813,30546,663.482857000
814,30547,663.497930000
815,30548,663.518172000
816,30549,663.530233000
817,30550,663.551399000
818,30551,663.566472000
819,30552,663.584936000
820,30553,663.596829000
821,30554,663.617737000
822,30555,663.633020000
823,30556,663.650954000
824,30557,663.663481000
825,30558,663.684625000
826,30559,663.699590000
827,30560,663.717590000
828,30561,663.730050000
829,30562,663.749783000
830,30563,663.764767000
831,30564,663.780902000
832,30565,663.796646000
833,30566,663.817985000
834,30567,663.832087000
835,30568,663.850071000
836,30569,663.863394000
837,30570,663.881497000
838,30571,663.897245000
839,30572,663.914683000
840,30573,663.929918000
841,30574,663.951247000
842,30575,663.965384000
843,30576,663.984762000
844,30577,663.996724000
845,30578,664.014087000
846,30579,664.029898000
847,30580,664.047891000
848,30581,664.063159000
849,30582,664.083170000
850,30583,664.098287000
851,30584,664.114303000
852,30585,664.129982000
853,30586,664.147939000
854,30587,664.163711000
855,30588,664.183252000
856,30589,664.196424000
857,30590,664.214641000
858,30591,664.230405000
859,30592,664.247064000
860,30593,664.263258000
861,30594,664.281558000
862,30595,664.297301000
863,30596,664.314695000
864,30597,664.329659000
865,30598,664.350087000
866,30599,664.365130000
867,30600,664.383359000
868,30601,664.396477000
869,30602,664.414169000
870,30603,664.429849000
871,30604,664.447952000
872,30605,664.462918000
873,30606,664.481241000
874,30607,664.497025000
875,30608,664.517892000
876,30609,664.529619000
877,30610,664.547977000
878,30611,664.563940000
879,30612,664.583575000
880,30613,664.596235000
881,30614,664.614800000
882,30615,664.630627000
883,30616,664.649656000
884,30617,664.662926000
885,30618,664.680844000
886,30619,664.696658000
887,30620,664.713852000
888,30621,664.729425000
889,30622,664.748214000
890,30623,664.763953000
891,30624,664.782977000
892,30625,664.796191000
893,30626,664.814889000
894,30627,664.830620000
895,30628,664.850173000
896,30629,664.862727000
897,30630,664.883416000
898,30631,664.898999000
899,30632,664.914345000
900,30633,664.929325000
901,30634,664.947966000
902,30635,664.963558000
903,30636,664.980560000
904,30637,664.996063000
905,30638,665.016756000
906,30639,665.032119000
907,30640,665.047390000
908,30641,665.062543000
909,30642,665.081486000
910,30643,665.097034000
911,30644,665.116816000
912,30645,665.129372000
913,30646,665.151270000
914,30647,665.166383000
915,30648,665.181482000
916,30649,665.195880000
917,30650,665.214317000
918,30651,665.230086000
919,30652,665.250130000
920,30653,665.262702000
921,30654,665.283530000
922,30655,665.299093000
923,30656,665.313938000
924,30657,665.329095000
925,30658,665.347958000
926,30659,665.363533000
927,30660,665.380544000
928,30661,665.395958000
929,30662,665.416782000
930,30663,665.432156000
931,30664,665.447132000
932,30665,665.462327000
933,30666,665.481403000
934,30667,665.496974000
935,30668,665.513992000
936,30669,665.529144000
937,30670,665.549656000
938,30671,665.565556000
939,30672,665.580512000
940,30673,665.595624000
941,30674,665.614599000
942,30675,665.630186000
943,30676,665.646653000
944,30677,665.662273000
945,30678,665.682886000
946,30679,665.698474000
947,30680,665.714177000
948,30681,665.728862000
949,30682,665.748042000
950,30683,665.763575000
951,30684,665.783338000
952,30685,665.795580000
953,30686,665.816342000
954,30687,665.832050000
955,30688,665.847537000
956,30689,665.862141000
957,30690,665.881511000
958,30691,665.897086000
959,30692,665.916265000
960,30693,665.928853000
961,30694,665.951399000
962,30695,665.965571000
963,30696,665.980944000
964,30697,665.995426000
965,30698,666.014621000
966,30699,666.030189000
967,30700,666.049596000
968,30701,666.062011000
969,30702,666.080520000
970,30703,666.096329000
971,30704,666.114792000
972,30705,666.128708000
973,30706,666.147999000
974,30707,666.163471000
975,30708,666.183063000
976,30709,666.195312000
977,30710,666.215402000
978,30711,666.231372000
979,30712,666.247689000
980,30713,666.262057000
981,30714,666.281227000
982,30715,666.296885000
983,30716,666.316840000
984,30717,666.328551000
985,30718,666.348517000
986,30719,666.364466000
987,30720,666.383475000
988,30721,666.395432000
989,30722,666.414960000
990,30723,666.430611000
991,30724,666.449648000
992,30725,666.461778000
993,30726,666.480419000
994,30727,666.496271000
995,30728,666.514709000
996,30729,666.528658000
997,30730,666.548160000
998,30731,666.563826000
999,30732,666.580309000
1000,30733,666.595056000
1001,30734,666.614473000
1002,30735,666.630298000
1003,30736,666.647884000
1004,30737,666.661839000
1005,30738,666.680485000
1006,30739,666.696289000
1007,30740,666.717828000
1008,30741,666.728781000
1009,30742,666.750159000
1010,30743,666.764257000
1011,30744,666.780253000
1012,30745,666.795187000
1013,30746,666.817919000
1014,30747,666.829118000
1015,30748,666.850165000
1016,30749,666.861557000
1017,30750,666.880169000
1018,30751,666.896107000
1019,30752,666.913806000
1020,30753,666.928952000
1021,30754,666.950064000
1022,30755,666.965340000
1023,30756,666.980327000
1024,30757,666.995231000
1025,30758,667.014303000
1026,30759,667.029859000
1027,30760,667.046527000
1028,30761,667.061468000
1029,30762,667.080261000
1030,30763,667.096124000
1031,30764,667.113679000
1032,30765,667.128076000
1033,30766,667.146358000
1034,30767,667.162448000
1035,30768,667.178805000
1036,30769,667.195024000
1037,30770,667.216412000
1038,30771,667.230494000
1039,30772,667.246976000
1040,30773,667.261395000
1041,30774,667.279724000
1042,30775,667.296036000
1043,30776,667.313387000
1044,30777,667.328493000
1045,30778,667.350997000
1046,30779,667.362913000
1047,30780,667.380247000
1048,30781,667.394706000
1049,30782,667.413353000
1050,30783,667.429348000
1051,30784,667.446598000
1052,30785,667.461749000
1053,30786,667.480232000
1054,30787,667.496110000
1055,30788,667.513663000
1056,30789,667.528233000
1057,30790,667.546459000
1058,30791,667.562587000
1059,30792,667.578621000
1060,30793,667.595615000
1061,30794,667.611975000
1062,30795,667.629707000
1063,30796,667.645414000
1064,30797,667.662223000
1065,30798,667.681223000
1066,30799,667.696199000
1067,30800,667.713138000
1068,30801,667.727750000
1069,30802,667.746830000
1070,30803,667.762660000
1071,30804,667.778737000
1072,30805,667.795516000
1073,30806,667.812375000
1074,30807,667.829813000
1075,30808,667.846580000
1076,30809,667.861092000
1077,30810,667.879966000
1078,30811,667.895723000
1079,30812,667.913162000
1080,30813,667.927873000
1081,30814,667.946737000
1082,30815,667.962725000
1083,30816,667.979913000
1084,30817,667.994340000
1085,30818,668.012837000
1086,30819,668.028746000
1087,30820,668.046016000
1088,30821,668.061564000
1089,30822,668.079738000
1090,30823,668.095763000
1091,30824,668.113117000
1092,30825,668.127834000
1093,30826,668.146105000
1094,30827,668.162088000
1095,30828,668.179338000
1096,30829,668.194309000
1097,30830,668.212506000
1098,30831,668.228655000
1099,30832,668.246344000
1100,30833,668.261260000
1101,30834,668.279417000
1102,30835,668.295373000
1103,30836,668.312297000
1104,30837,668.327368000
1105,30838,668.345867000
1106,30839,668.361658000
1107,30840,668.379764000
1108,30841,668.394546000
1109,30842,668.412680000
1110,30843,668.428725000
1111,30844,668.446148000
1112,30845,668.461187000
1113,30846,668.480078000
1114,30847,668.496306000
1115,30848,668.513017000
1116,30849,668.527400000
1117,30850,668.546117000
1118,30851,668.562150000
1119,30852,668.579810000
1120,30853,668.593947000
1121,30854,668.611903000
1122,30855,668.629512000
1123,30856,668.645267000
1124,30857,668.661135000
1125,30858,668.678636000
1126,30859,668.696616000
1127,30860,668.712884000
1128,30861,668.727251000
1129,30862,668.745304000
1130,30863,668.762424000
1131,30864,668.779728000
1132,30865,668.794109000
1133,30866,668.811918000
1134,30867,668.829844000
1135,30868,668.845243000
1136,30869,668.860513000
1137,30870,668.878393000
1138,30871,668.895953000
1139,30872,668.913100000
1140,30873,668.927371000
1141,30874,668.946312000
1142,30875,668.962374000
1143,30876,668.978326000
1144,30877,668.993689000
1145,30878,669.011645000
1146,30879,669.029557000
1147,30880,669.044982000
1148,30881,669.060410000
1149,30882,669.079418000
1150,30883,669.095422000
1151,30884,669.111868000
1152,30885,669.126910000
1153,30886,669.144646000
1154,30887,669.162468000
1155,30888,669.177382000
1156,30889,669.194240000
1157,30890,669.212904000
1158,30891,669.229024000
1159,30892,669.244881000
1160,30893,669.260284000
1161,30894,669.277950000
1162,30895,669.295762000
1163,30896,669.311718000
1164,30897,669.327517000
1165,30898,669.345058000
1166,30899,669.363263000
1167,30900,669.378287000
1168,30901,669.393449000
1169,30902,669.411245000
1170,30903,669.429070000
1171,30904,669.444926000
1172,30905,669.460261000
1173,30906,669.479405000
1174,30907,669.495513000
1175,30908,669.511522000
1176,30909,669.526790000
1177,30910,669.544678000
1178,30911,669.562663000
1179,30912,669.579455000
1180,30913,669.593355000
1181,30914,669.612566000
1182,30915,669.628696000
1183,30916,669.644728000
1184,30917,669.660228000
1185,30918,669.677951000
1186,30919,669.696038000
1187,30920,669.712730000
1188,30921,669.726636000
1189,30922,669.745989000
1190,30923,669.762068000
1191,30924,669.778038000
1192,30925,669.793502000
1193,30926,669.811227000
1194,30927,669.829330000
1195,30928,669.846107000
1196,30929,669.859896000
1197,30930,669.877772000
1198,30931,669.895970000
1199,30932,669.910892000
1200,30933,669.926699000
1201,30934,669.944505000
1202,30935,669.962576000
1203,30936,669.977261000
1204,30937,669.993057000
1205,30938,670.010986000
1206,30939,670.029126000
1207,30940,670.044008000
1208,30941,670.059901000
1209,30942,670.080265000
1210,30943,670.095448000
1211,30944,670.111148000
1212,30945,670.126462000
1213,30946,670.145558000
1214,30947,670.161705000
1215,30948,670.176616000
1216,30949,670.193589000
1217,30950,670.211580000
1218,30951,670.227736000
1219,30952,670.245401000
1220,30953,670.259557000
1221,30954,670.277027000
1222,30955,670.294036000
1223,30956,670.309726000
1224,30957,670.326798000
1225,30958,670.345053000
1226,30959,670.361095000
1227,30960,670.376568000
1228,30961,670.393370000
1229,30962,670.412111000
1230,30963,670.428759000
1231,30964,670.444220000
1232,30965,670.459542000
1233,30966,670.478780000
1234,30967,670.495441000
1235,30968,670.511939000
1236,30969,670.526097000
1237,30970,670.544971000
1238,30971,670.560685000
1239,30972,670.576300000
1240,30973,670.593091000
1241,30974,670.611999000
1242,30975,670.628010000
1243,30976,670.643407000
1244,30977,670.659835000
1245,30978,670.678735000
1246,30979,670.694187000
